#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#PROJECT:
#DATE/TIME:19.03.2025 11:40
#CORR. FILE:
#TEMPCAL:temp_cal_3Kmin.ngb-td5
#SENSITIVITY:sens_cal_3Kmin.ngb-ed5
#LABORATORY:
#OPERATOR:
#REMARK:CR 1370.2,7; SS(80.7) 50.5; W 277.8-50.5=27.3; tot 1447.4
#SAMPLE:
#SAMPLE MASS /mg:77.8
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:1370.2
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-5/5
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C

##Temp./C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 24.96900; 0.00000;-9.661650e-004;50.00000;100.00000;2.76076;1
 24.96900; 0.01667;-9.590609e-004;50.00000;100.00000;2.76076;1
 24.96800; 0.03333;-9.519220e-004;50.00000;100.00000;2.76076;1
 24.96900; 0.05000;-9.448526e-004;50.00000;100.00000;2.76076;1
 24.96900; 0.06667;-9.590609e-004;50.00000;100.00000;2.76076;1
 24.96800; 0.08333;-9.661303e-004;50.00000;100.00000;2.76076;1
 24.97100; 0.10000;-9.484745e-004;50.00000;100.00000;2.76077;1
 24.97000; 0.11667;-9.413356e-004;50.00000;100.00000;2.76077;1
 24.97100; 0.13333;-9.342663e-004;50.00000;100.00000;2.76077;1
 24.97300; 0.15000;-8.561909e-004;50.00000;100.00000;2.76077;1
 24.97600; 0.16667;-8.030151e-004;50.00000;100.00000;2.76078;1
 24.97900; 0.18333;-7.072154e-004;50.00000;100.00000;2.76079;1
 24.98200; 0.20000;-5.794479e-004;50.00000;100.00000;2.76080;1
 24.98900; 0.21667;-3.949909e-004;50.00000;100.00000;2.76082;1
 24.99700; 0.23333;-1.857084e-004;50.00000;100.00000;2.76084;1
 25.00600; 0.25000; 6.260626e-005;50.00000;100.00000;2.76087;1
 25.01500; 0.26667; 4.139216e-004;50.00000;100.00000;2.76089;1
 25.02500; 0.28333; 8.362313e-004;50.00000;100.00000;2.76092;1
 25.04100; 0.30000; 1.265413e-003;50.00000;100.00000;2.76096;1
 25.05600; 0.31667; 1.815379e-003;50.00000;100.00000;2.76101;1
 25.07400; 0.33333; 2.478867e-003;50.00000;100.00000;2.76106;1
 25.09500; 0.35000; 3.202592e-003;50.00000;100.00000;2.76111;1
 25.11800; 0.36667; 4.082474e-003;50.00000;100.00000;2.76118;1
 25.14400; 0.38333; 5.004810e-003;50.00000;100.00000;2.76125;1
 25.17200; 0.40000; 6.058414e-003;50.00000;100.00000;2.76133;1
 25.20100; 0.41667; 7.236208e-003;50.00000;100.00000;2.76141;1
 25.23600; 0.43333; 8.495344e-003;50.00000;100.00000;2.76151;1
 25.27100; 0.45000; 9.903532e-003;50.00000;100.00000;2.76160;1
 25.30900; 0.46667; 1.141090e-002;50.00000;100.00000;2.76171;1
 25.35000; 0.48333; 1.306714e-002;50.00000;100.00000;2.76182;1
 25.39500; 0.50000; 1.482601e-002;50.00000;100.00000;2.76195;1
 25.44100; 0.51667; 1.672668e-002;50.00000;100.00000;2.76208;1
 25.48900; 0.53333; 1.871227e-002;50.00000;100.00000;2.76221;1
 25.54000; 0.55000; 2.086435e-002;50.00000;100.00000;2.76235;1
 25.59200; 0.56667; 2.310490e-002;50.00000;100.00000;2.76250;1
 25.64700; 0.58333; 2.546571e-002;50.00000;100.00000;2.76265;1
 25.70700; 0.60000; 2.792889e-002;50.00000;100.00000;2.76281;1
 25.76600; 0.61667; 3.056219e-002;50.00000;100.00000;2.76298;1
 25.82800; 0.63333; 3.323047e-002;50.00000;100.00000;2.76315;1
 25.89200; 0.65000; 3.606152e-002;50.00000;100.00000;2.76333;1
 25.95600; 0.66667; 3.900221e-002;50.00000;100.00000;2.76350;1
 26.02300; 0.68333; 4.198132e-002;50.00000;100.00000;2.76369;1
 26.09300; 0.70000; 4.513720e-002;50.00000;100.00000;2.76388;1
 26.16500; 0.71667; 4.840600e-002;50.00000;100.00000;2.76408;1
 26.23600; 0.73333; 5.172762e-002;50.00000;100.00000;2.76428;1
 26.30900; 0.75000; 5.510891e-002;50.00000;100.00000;2.76448;1
 26.38600; 0.76667; 5.862411e-002;50.00000;100.00000;2.76469;1
 26.46200; 0.78333; 6.222754e-002;50.00000;100.00000;2.76490;1
 26.54100; 0.80000; 6.586915e-002;50.00000;100.00000;2.76512;1
 26.62200; 0.81667; 6.963053e-002;50.00000;100.00000;2.76534;1
 26.70200; 0.83333; 7.348362e-002;50.00000;100.00000;2.76556;1
 26.78300; 0.85000; 7.734662e-002;50.00000;100.00000;2.76578;1
 26.86800; 0.86667; 8.127236e-002;50.00000;100.00000;2.76602;1
 26.95300; 0.88333; 8.534278e-002;50.00000;100.00000;2.76625;1
 27.03800; 0.90000; 8.940543e-002;50.00000;100.00000;2.76648;1
 27.12300; 0.91667; 9.346740e-002;50.00000;100.00000;2.76672;1
 27.21200; 0.93333; 9.765929e-002;50.00000;100.00000;2.76696;1
 27.30000; 0.95000;       0.10183;50.00000;100.00000;2.76720;1
 27.39000; 0.96667;       0.10615;50.00000;100.00000;2.76745;1
 27.48000; 0.98333;       0.11049;50.00000;100.00000;2.76769;1
 27.57200; 1.00000;       0.11485;50.00000;100.00000;2.76795;1
 27.66300; 1.01667;       0.11921;50.00000;100.00000;2.76819;1
 27.75800; 1.03333;       0.12362;50.00000;100.00000;2.76845;1
 27.85000; 1.05000;       0.12809;50.00000;100.00000;2.76870;1
 27.94500; 1.06667;       0.13254;50.00000;100.00000;2.76896;1
 28.04000; 1.08333;       0.13703;50.00000;100.00000;2.76922;1
 28.13500; 1.10000;       0.14158;50.00000;100.00000;2.76948;1
 28.23200; 1.11667;       0.14614;50.00000;100.00000;2.76974;1
 28.32700; 1.13333;       0.15069;50.00000;100.00000;2.77000;1
 28.42500; 1.15000;       0.15523;50.00000;100.00000;2.77027;1
 28.52300; 1.16667;       0.15980;50.00000;100.00000;2.77053;1
 28.62200; 1.18333;       0.16437;50.00000;100.00000;2.77080;1
 28.72100; 1.20000;       0.16899;50.00000;100.00000;2.77107;1
 28.82000; 1.21667;       0.17358;50.00000;100.00000;2.77134;1
 28.91900; 1.23333;       0.17817;50.00000;100.00000;2.77161;1
 29.02000; 1.25000;       0.18274;50.00000;100.00000;2.77188;1
 29.12000; 1.26667;       0.18735;50.00000;100.00000;2.77215;1
 29.22200; 1.28333;       0.19191;50.00000;100.00000;2.77242;1
 29.32300; 1.30000;       0.19646;50.00000;100.00000;2.77270;1
 29.42400; 1.31667;       0.20101;50.00000;100.00000;2.77297;1
 29.52900; 1.33333;       0.20559;50.00000;100.00000;2.77325;1
 29.63100; 1.35000;       0.21015;50.00000;100.00000;2.77352;1
 29.73300; 1.36667;       0.21464;50.00000;100.00000;2.77380;1
 29.83600; 1.38333;       0.21919;50.00000;100.00000;2.77407;1
 29.94000; 1.40000;       0.22364;50.00000;100.00000;2.77435;1
 30.04400; 1.41667;       0.22812;50.00000;100.00000;2.77463;1
 30.14800; 1.43333;       0.23262;50.00000;100.00000;2.77491;1
 30.25400; 1.45000;       0.23704;50.00000;100.00000;2.77519;1
 30.35800; 1.46667;       0.24146;50.00000;100.00000;2.77547;1
 30.46400; 1.48333;       0.24586;50.00000;100.00000;2.77575;1
 30.56800; 1.50000;       0.25017;50.00000;100.00000;2.77603;1
 30.67400; 1.51667;       0.25446;50.00000;100.00000;2.77631;1
 30.78000; 1.53333;       0.25877;50.00000;100.00000;2.77660;1
 30.88600; 1.55000;       0.26309;50.00000;100.00000;2.77688;1
 30.99200; 1.56667;       0.26733;50.00000;100.00000;2.77716;1
 31.09900; 1.58333;       0.27152;50.00000;100.00000;2.77745;1
 31.20500; 1.60000;       0.27580;50.00000;100.00000;2.77773;1
 31.31300; 1.61667;       0.27990;50.00000;100.00000;2.77801;1
 31.42100; 1.63333;       0.28407;50.00000;100.00000;2.77830;1
 31.52800; 1.65000;       0.28819;50.00000;100.00000;2.77858;1
 31.63400; 1.66667;       0.29216;50.00000;100.00000;2.77886;1
 31.74200; 1.68333;       0.29622;50.00000;100.00000;2.77915;1
 31.85000; 1.70000;       0.30013;50.00000;100.00000;2.77943;1
 31.95800; 1.71667;       0.30424;50.00000;100.00000;2.77972;1
 32.06700; 1.73333;       0.30813;50.00000;100.00000;2.78000;1
 32.17500; 1.75000;       0.31203;50.00000;100.00000;2.78029;1
 32.28400; 1.76667;       0.31588;50.00000;100.00000;2.78058;1
 32.39200; 1.78333;       0.31967;50.00000;100.00000;2.78086;1
 32.50100; 1.80000;       0.32339;50.00000;100.00000;2.78115;1
 32.61000; 1.81667;       0.32715;50.00000;100.00000;2.78143;1
 32.72000; 1.83333;       0.33085;50.00000;100.00000;2.78172;1
 32.82800; 1.85000;       0.33452;50.00000;100.00000;2.78200;1
 32.93800; 1.86667;       0.33813;50.00000;100.00000;2.78229;1
 33.04600; 1.88333;       0.34165;50.00000;100.00000;2.78257;1
 33.15800; 1.90000;       0.34518;50.00000;100.00000;2.78287;1
 33.26700; 1.91667;       0.34867;50.00000;100.00000;2.78315;1
 33.37700; 1.93333;       0.35205;50.00000;100.00000;2.78344;1
 33.48600; 1.95000;       0.35547;50.00000;100.00000;2.78372;1
 33.59900; 1.96667;       0.35886;50.00000;100.00000;2.78401;1
 33.70700; 1.98333;       0.36217;50.00000;100.00000;2.78429;1
 33.81700; 2.00000;       0.36549;50.00000;100.00000;2.78458;1
 33.92800; 2.01667;       0.36880;50.00000;100.00000;2.78487;1
 34.03800; 2.03333;       0.37205;50.00000;100.00000;2.78515;1
 34.14900; 2.05000;       0.37527;50.00000;100.00000;2.78544;1
 34.25900; 2.06667;       0.37844;50.00000;100.00000;2.78572;1
 34.36900; 2.08333;       0.38163;50.00000;100.00000;2.78601;1
 34.48100; 2.10000;       0.38475;50.00000;100.00000;2.78630;1
 34.59200; 2.11667;       0.38788;50.00000;100.00000;2.78658;1
 34.70500; 2.13333;       0.39091;50.00000;100.00000;2.78688;1
 34.81600; 2.15000;       0.39395;50.00000;100.00000;2.78716;1
 34.92600; 2.16667;       0.39702;50.00000;100.00000;2.78744;1
 35.03800; 2.18333;       0.39999;50.00000;100.00000;2.78773;1
 35.15000; 2.20000;       0.40297;50.00000;100.00000;2.78802;1
 35.26200; 2.21667;       0.40593;50.00000;100.00000;2.78831;1
 35.37200; 2.23333;       0.40883;50.00000;100.00000;2.78859;1
 35.48400; 2.25000;       0.41169;50.00000;100.00000;2.78888;1
 35.59600; 2.26667;       0.41454;50.00000;100.00000;2.78916;1
 35.70800; 2.28333;       0.41737;50.00000;100.00000;2.78945;1
 35.82000; 2.30000;       0.42018;50.00000;100.00000;2.78973;1
 35.93300; 2.31667;       0.42295;50.00000;100.00000;2.79002;1
 36.04500; 2.33333;       0.42569;50.00000;100.00000;2.79031;1
 36.15500; 2.35000;       0.42844;50.00000;100.00000;2.79059;1
 36.26900; 2.36667;       0.43115;50.00000;100.00000;2.79088;1
 36.38200; 2.38333;       0.43382;50.00000;100.00000;2.79116;1
 36.49400; 2.40000;       0.43644;50.00000;100.00000;2.79145;1
 36.60700; 2.41667;       0.43908;50.00000;100.00000;2.79173;1
 36.71900; 2.43333;       0.44165;50.00000;100.00000;2.79202;1
 36.83200; 2.45000;       0.44421;50.00000;100.00000;2.79230;1
 36.94600; 2.46667;       0.44679;50.00000;100.00000;2.79259;1
 37.06000; 2.48333;       0.44927;50.00000;100.00000;2.79288;1
 37.17100; 2.50000;       0.45174;50.00000;100.00000;2.79316;1
 37.28500; 2.51667;       0.45419;50.00000;100.00000;2.79345;1
 37.39700; 2.53333;       0.45662;50.00000;100.00000;2.79373;1
 37.51100; 2.55000;       0.45902;50.00000;100.00000;2.79402;1
 37.62300; 2.56667;       0.46139;50.00000;100.00000;2.79430;1
 37.73700; 2.58333;       0.46373;50.00000;100.00000;2.79458;1
 37.84900; 2.60000;       0.46604;50.00000;100.00000;2.79486;1
 37.96300; 2.61667;       0.46836;50.00000;100.00000;2.79515;1
 38.07600; 2.63333;       0.47062;50.00000;100.00000;2.79543;1
 38.19100; 2.65000;       0.47288;50.00000;100.00000;2.79572;1
 38.30400; 2.66667;       0.47511;50.00000;100.00000;2.79600;1
 38.41700; 2.68333;       0.47727;50.00000;100.00000;2.79628;1
 38.53100; 2.70000;       0.47945;50.00000;100.00000;2.79657;1
 38.64400; 2.71667;       0.48161;50.00000;100.00000;2.79685;1
 38.75900; 2.73333;       0.48373;50.00000;100.00000;2.79714;1
 38.87200; 2.75000;       0.48576;50.00000;100.00000;2.79742;1
 38.98500; 2.76667;       0.48786;50.00000;100.00000;2.79770;1
 39.10000; 2.78333;       0.48991;50.00000;100.00000;2.79798;1
 39.21300; 2.80000;       0.49196;50.00000;100.00000;2.79826;1
 39.32700; 2.81667;       0.49401;50.00000;100.00000;2.79854;1
 39.44200; 2.83333;       0.49603;50.00000;100.00000;2.79883;1
 39.55500; 2.85000;       0.49799;50.00000;100.00000;2.79911;1
 39.67100; 2.86667;       0.49992;50.00000;100.00000;2.79939;1
 39.78500; 2.88333;       0.50180;50.00000;100.00000;2.79967;1
 39.89900; 2.90000;       0.50373;50.00000;100.00000;2.79995;1
 40.01200; 2.91667;       0.50564;50.00000;100.00000;2.80023;1
 40.12800; 2.93333;       0.50748;50.00000;100.00000;2.80052;1
 40.24200; 2.95000;       0.50926;50.00000;100.00000;2.80080;1
 40.35700; 2.96667;       0.51109;50.00000;100.00000;2.80108;1
 40.47000; 2.98333;       0.51292;50.00000;100.00000;2.80136;1
 40.58500; 3.00000;       0.51472;50.00000;100.00000;2.80164;1
 40.70000; 3.01667;       0.51648;50.00000;100.00000;2.80192;1
 40.81300; 3.03333;       0.51815;50.00000;100.00000;2.80219;1
 40.92800; 3.05000;       0.51991;50.00000;100.00000;2.80247;1
 41.04300; 3.06667;       0.52161;50.00000;100.00000;2.80275;1
 41.15900; 3.08333;       0.52328;50.00000;100.00000;2.80304;1
 41.27400; 3.10000;       0.52492;50.00000;100.00000;2.80332;1
 41.38800; 3.11667;       0.52661;50.00000;100.00000;2.80359;1
 41.50300; 3.13333;       0.52815;50.00000;100.00000;2.80387;1
 41.61800; 3.15000;       0.52976;50.00000;100.00000;2.80415;1
 41.73300; 3.16667;       0.53137;50.00000;100.00000;2.80443;1
 41.84700; 3.18333;       0.53297;50.00000;100.00000;2.80470;1
 41.96200; 3.20000;       0.53450;50.00000;100.00000;2.80498;1
 42.07800; 3.21667;       0.53601;50.00000;100.00000;2.80526;1
 42.19100; 3.23333;       0.53750;50.00000;100.00000;2.80553;1
 42.30700; 3.25000;       0.53899;50.00000;100.00000;2.80581;1
 42.42400; 3.26667;       0.54046;50.00000;100.00000;2.80609;1
 42.53800; 3.28333;       0.54191;50.00000;100.00000;2.80637;1
 42.65300; 3.30000;       0.54333;50.00000;100.00000;2.80664;1
 42.76700; 3.31667;       0.54473;50.00000;100.00000;2.80692;1
 42.88300; 3.33333;       0.54614;50.00000;100.00000;2.80719;1
 42.99800; 3.35000;       0.54752;50.00000;100.00000;2.80747;1
 43.11400; 3.36667;       0.54887;50.00000;100.00000;2.80775;1
 43.22800; 3.38333;       0.55022;50.00000;100.00000;2.80802;1
 43.34400; 3.40000;       0.55157;50.00000;100.00000;2.80830;1
 43.45800; 3.41667;       0.55288;50.00000;100.00000;2.80857;1
 43.57400; 3.43333;       0.55418;50.00000;100.00000;2.80884;1
 43.68900; 3.45000;       0.55546;50.00000;100.00000;2.80912;1
 43.80500; 3.46667;       0.55671;50.00000;100.00000;2.80939;1
 43.92100; 3.48333;       0.55795;50.00000;100.00000;2.80967;1
 44.03600; 3.50000;       0.55919;50.00000;100.00000;2.80994;1
 44.15100; 3.51667;       0.56036;50.00000;100.00000;2.81021;1
 44.26600; 3.53333;       0.56156;50.00000;100.00000;2.81048;1
 44.38200; 3.55000;       0.56272;50.00000;100.00000;2.81076;1
 44.49700; 3.56667;       0.56390;50.00000;100.00000;2.81103;1
 44.52000; 3.57083;       0.56400;50.00000;100.00000;2.81108;1
 44.64700; 3.58750;       0.56537;50.00000;100.00000;2.81138;2
 44.76300; 3.60417;       0.56656;50.00000;100.00000;2.81165;2
 44.87700; 3.62083;       0.56766;50.00000;100.00000;2.81192;2
 44.99300; 3.63750;       0.56873;50.00000;100.00000;2.81219;2
 45.10500; 3.65417;       0.56978;50.00000;100.00000;2.81246;2
 45.21600; 3.67083;       0.57075;50.00000;100.00000;2.81272;2
 45.32600; 3.68750;       0.57162;50.00000;100.00000;2.81297;2
 45.43300; 3.70417;       0.57242;50.00000;100.00000;2.81322;2
 45.53700; 3.72083;       0.57314;50.00000;100.00000;2.81347;2
 45.64100; 3.73750;       0.57374;50.00000;100.00000;2.81371;2
 45.74100; 3.75417;       0.57426;50.00000;100.00000;2.81394;2
 45.84000; 3.77083;       0.57462;50.00000;100.00000;2.81417;2
 45.93600; 3.78750;       0.57491;50.00000;100.00000;2.81439;2
 46.03100; 3.80417;       0.57515;50.00000;100.00000;2.81461;2
 46.12100; 3.82083;       0.57516;50.00000;100.00000;2.81482;2
 46.21100; 3.83750;       0.57515;50.00000;100.00000;2.81503;2
 46.29800; 3.85417;       0.57505;50.00000;100.00000;2.81523;2
 46.38400; 3.87083;       0.57471;50.00000;100.00000;2.81543;2
 46.46900; 3.88750;       0.57435;50.00000;100.00000;2.81563;2
 46.54800; 3.90417;       0.57387;50.00000;100.00000;2.81581;2
 46.62700; 3.92083;       0.57333;50.00000;100.00000;2.81599;2
 46.70600; 3.93750;       0.57261;50.00000;100.00000;2.81618;2
 46.78200; 3.95417;       0.57184;50.00000;100.00000;2.81635;2
 46.85500; 3.97083;       0.57087;50.00000;100.00000;2.81652;2
 46.92700; 3.98750;       0.56984;50.00000;100.00000;2.81669;2
 46.99600; 4.00417;       0.56875;50.00000;100.00000;2.81684;2
 47.06600; 4.02083;       0.56749;50.00000;100.00000;2.81701;2
 47.13300; 4.03750;       0.56610;50.00000;100.00000;2.81716;2
 47.19900; 4.05417;       0.56467;50.00000;100.00000;2.81731;2
 47.26200; 4.07083;       0.56316;50.00000;100.00000;2.81745;2
 47.32500; 4.08750;       0.56150;50.00000;100.00000;2.81760;2
 47.38500; 4.10417;       0.55976;50.00000;100.00000;2.81774;2
 47.44400; 4.12083;       0.55794;50.00000;100.00000;2.81787;2
 47.50300; 4.13750;       0.55603;50.00000;100.00000;2.81801;2
 47.56000; 4.15417;       0.55401;50.00000;100.00000;2.81814;2
 47.61500; 4.17083;       0.55197;50.00000;100.00000;2.81826;2
 47.66700; 4.18750;       0.54980;50.00000;100.00000;2.81838;2
 47.72100; 4.20417;       0.54754;50.00000;100.00000;2.81851;2
 47.77500; 4.22083;       0.54521;50.00000;100.00000;2.81863;2
 47.82400; 4.23750;       0.54284;50.00000;100.00000;2.81874;2
 47.87400; 4.25417;       0.54037;50.00000;100.00000;2.81885;2
 47.92200; 4.27083;       0.53781;50.00000;100.00000;2.81896;2
 47.96900; 4.28750;       0.53521;50.00000;100.00000;2.81907;2
 48.01500; 4.30417;       0.53258;50.00000;100.00000;2.81918;2
 48.06200; 4.32083;       0.52984;50.00000;100.00000;2.81928;2
 48.10500; 4.33750;       0.52707;50.00000;100.00000;2.81938;2
 48.15000; 4.35417;       0.52423;50.00000;100.00000;2.81948;2
 48.19000; 4.37083;       0.52134;50.00000;100.00000;2.81957;2
 48.23300; 4.38750;       0.51837;50.00000;100.00000;2.81967;2
 48.27400; 4.40417;       0.51539;50.00000;100.00000;2.81976;2
 48.31300; 4.42083;       0.51237;50.00000;100.00000;2.81985;2
 48.35200; 4.43750;       0.50930;50.00000;100.00000;2.81994;2
 48.38900; 4.45417;       0.50616;50.00000;100.00000;2.82003;2
 48.42800; 4.47083;       0.50301;50.00000;100.00000;2.82011;2
 48.46300; 4.48750;       0.49980;50.00000;100.00000;2.82019;2
 48.49900; 4.50417;       0.49655;50.00000;100.00000;2.82027;2
 48.53500; 4.52083;       0.49328;50.00000;100.00000;2.82036;2
 48.56900; 4.53750;       0.48996;50.00000;100.00000;2.82043;2
 48.60200; 4.55417;       0.48665;50.00000;100.00000;2.82051;2
 48.63500; 4.57083;       0.48331;50.00000;100.00000;2.82058;2
 48.66700; 4.58750;       0.47989;50.00000;100.00000;2.82065;2
 48.69900; 4.60417;       0.47651;50.00000;100.00000;2.82073;2
 48.72900; 4.62083;       0.47309;50.00000;100.00000;2.82079;2
 48.75900; 4.63750;       0.46964;50.00000;100.00000;2.82086;2
 48.78800; 4.65417;       0.46620;50.00000;100.00000;2.82093;2
 48.81700; 4.67083;       0.46271;50.00000;100.00000;2.82099;2
 48.84600; 4.68750;       0.45918;50.00000;100.00000;2.82106;2
 48.87500; 4.70417;       0.45569;50.00000;100.00000;2.82112;2
 48.90200; 4.72083;       0.45221;50.00000;100.00000;2.82119;2
 48.92800; 4.73750;       0.44864;50.00000;100.00000;2.82124;2
 48.95500; 4.75417;       0.44513;50.00000;100.00000;2.82130;2
 48.98100; 4.77083;       0.44160;50.00000;100.00000;2.82136;2
 49.00500; 4.78750;       0.43802;50.00000;100.00000;2.82142;2
 49.02900; 4.80417;       0.43447;50.00000;100.00000;2.82147;2
 49.05400; 4.82083;       0.43092;50.00000;100.00000;2.82153;2
 49.07700; 4.83750;       0.42738;50.00000;100.00000;2.82158;2
 49.10200; 4.85417;       0.42382;50.00000;100.00000;2.82164;2
 49.12500; 4.87083;       0.42027;50.00000;100.00000;2.82169;2
 49.14800; 4.88750;       0.41671;50.00000;100.00000;2.82174;2
 49.16800; 4.90417;       0.41317;50.00000;100.00000;2.82178;2
 49.19000; 4.92083;       0.40963;50.00000;100.00000;2.82183;2
 49.21200; 4.93750;       0.40609;50.00000;100.00000;2.82188;2
 49.23400; 4.95417;       0.40255;50.00000;100.00000;2.82193;2
 49.25400; 4.97083;       0.39902;50.00000;100.00000;2.82198;2
 49.27300; 4.98750;       0.39547;50.00000;100.00000;2.82202;2
 49.29300; 5.00417;       0.39196;50.00000;100.00000;2.82207;2
 49.31200; 5.02083;       0.38846;50.00000;100.00000;2.82211;2
 49.33300; 5.03750;       0.38496;50.00000;100.00000;2.82216;2
 49.35000; 5.05417;       0.38149;50.00000;100.00000;2.82219;2
 49.36900; 5.07083;       0.37802;50.00000;100.00000;2.82224;2
 49.38700; 5.08750;       0.37453;50.00000;100.00000;2.82228;2
 49.40300; 5.10417;       0.37109;50.00000;100.00000;2.82231;2
 49.42200; 5.12083;       0.36767;50.00000;100.00000;2.82236;2
 49.43800; 5.13750;       0.36424;50.00000;100.00000;2.82239;2
 49.45500; 5.15417;       0.36081;50.00000;100.00000;2.82243;2
 49.47000; 5.17083;       0.35741;50.00000;100.00000;2.82246;2
 49.48700; 5.18750;       0.35407;50.00000;100.00000;2.82250;2
 49.50100; 5.20417;       0.35067;50.00000;100.00000;2.82253;2
 49.51700; 5.22083;       0.34729;50.00000;100.00000;2.82257;2
 49.53200; 5.23750;       0.34398;50.00000;100.00000;2.82260;2
 49.54700; 5.25417;       0.34067;50.00000;100.00000;2.82264;2
 49.56300; 5.27083;       0.33737;50.00000;100.00000;2.82267;2
 49.57500; 5.28750;       0.33409;50.00000;100.00000;2.82270;2
 49.59100; 5.30417;       0.33084;50.00000;100.00000;2.82273;2
 49.60600; 5.32083;       0.32760;50.00000;100.00000;2.82277;2
 49.61800; 5.33750;       0.32437;50.00000;100.00000;2.82279;2
 49.63100; 5.35417;       0.32116;50.00000;100.00000;2.82282;2
 49.64400; 5.37083;       0.31800;50.00000;100.00000;2.82285;2
 49.65800; 5.38750;       0.31482;50.00000;100.00000;2.82288;2
 49.67100; 5.40417;       0.31163;50.00000;100.00000;2.82291;2
 49.68400; 5.42083;       0.30855;50.00000;100.00000;2.82294;2
 49.69400; 5.43750;       0.30540;50.00000;100.00000;2.82296;2
 49.70700; 5.45417;       0.30234;50.00000;100.00000;2.82299;2
 49.71800; 5.47083;       0.29927;50.00000;100.00000;2.82302;2
 49.72900; 5.48750;       0.29623;50.00000;100.00000;2.82304;2
 49.74100; 5.50417;       0.29319;50.00000;100.00000;2.82307;2
 49.75200; 5.52083;       0.29019;50.00000;100.00000;2.82309;2
 49.76300; 5.53750;       0.28719;50.00000;100.00000;2.82312;2
 49.77400; 5.55417;       0.28425;50.00000;100.00000;2.82314;2
 49.78300; 5.57083;       0.28131;50.00000;100.00000;2.82316;2
 49.79600; 5.58750;       0.27840;50.00000;100.00000;2.82319;2
 49.80500; 5.60417;       0.27551;50.00000;100.00000;2.82321;2
 49.81600; 5.62083;       0.27263;50.00000;100.00000;2.82324;2
 49.82700; 5.63750;       0.26980;50.00000;100.00000;2.82326;2
 49.83500; 5.65417;       0.26696;50.00000;100.00000;2.82328;2
 49.84400; 5.67083;       0.26414;50.00000;100.00000;2.82330;2
 49.85400; 5.68750;       0.26135;50.00000;100.00000;2.82332;2
 49.86400; 5.70417;       0.25858;50.00000;100.00000;2.82334;2
 49.87000; 5.72083;       0.25586;50.00000;100.00000;2.82336;2
 49.88200; 5.73750;       0.25313;50.00000;100.00000;2.82338;2
 49.89200; 5.75417;       0.25045;50.00000;100.00000;2.82341;2
 49.90000; 5.77083;       0.24780;50.00000;100.00000;2.82342;2
 49.90800; 5.78750;       0.24514;50.00000;100.00000;2.82344;2
 49.91600; 5.80417;       0.24251;50.00000;100.00000;2.82346;2
 49.92400; 5.82083;       0.23991;50.00000;100.00000;2.82348;2
 49.93300; 5.83750;       0.23729;50.00000;100.00000;2.82350;2
 49.94100; 5.85417;       0.23474;50.00000;100.00000;2.82352;2
 49.94800; 5.87083;       0.23217;50.00000;100.00000;2.82353;2
 49.95600; 5.88750;       0.22966;50.00000;100.00000;2.82355;2
 49.96300; 5.90417;       0.22718;50.00000;100.00000;2.82357;2
 49.97100; 5.92083;       0.22469;50.00000;100.00000;2.82358;2
 49.97800; 5.93750;       0.22221;50.00000;100.00000;2.82360;2
 49.98400; 5.95417;       0.21983;50.00000;100.00000;2.82361;2
 49.99200; 5.97083;       0.21740;50.00000;100.00000;2.82363;2
 49.99900; 5.98750;       0.21499;50.00000;100.00000;2.82365;2
 50.00700; 6.00417;       0.21264;50.00000;100.00000;2.82366;2
 50.01200; 6.02083;       0.21028;50.00000;100.00000;2.82367;2
 50.01900; 6.03750;       0.20794;50.00000;100.00000;2.82369;2
 50.02600; 6.05417;       0.20565;50.00000;100.00000;2.82371;2
 50.03200; 6.07083;       0.20337;50.00000;100.00000;2.82372;2
 50.03800; 6.08750;       0.20113;50.00000;100.00000;2.82373;2
 50.04500; 6.10417;       0.19888;50.00000;100.00000;2.82375;2
 50.05000; 6.12083;       0.19664;50.00000;100.00000;2.82376;2
 50.05600; 6.13750;       0.19450;50.00000;100.00000;2.82377;2
 50.06300; 6.15417;       0.19230;50.00000;100.00000;2.82379;2
 50.06900; 6.17083;       0.19013;50.00000;100.00000;2.82380;2
 50.07500; 6.18750;       0.18798;50.00000;100.00000;2.82382;2
 50.08000; 6.20417;       0.18592;50.00000;100.00000;2.82383;2
 50.08600; 6.22083;       0.18383;50.00000;100.00000;2.82384;2
