#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#DATE/TIME:14.04.2025 17:29
#TEMPCAL:temp_cal_5Kmin.ngb-td5
#SENSITIVITY:sens_cal_5Kmin.ngb-ed5
#REMARK:tot 1432.0
#SAMPLE:Sbr-87-200c-30m_HR5_2ar
#SAMPLE MASS /mg:76
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-9/9
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C
#SEG. 6:50�C/04:00/50�C
#SEG. 7:50�C/5.0(K/min)/200�C
#SEG. 8:200�C/00:30/200�C
#SEG. 9:200�C/7.0(K/min)/50�C

##Temp./C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 33.47400;  0.00000;       0.20789;50.00000;100.00000;3.05528;1
 33.47300;  0.01667;       0.20499;50.00000;100.00000;3.05528;1
 33.47500;  0.03333;       0.20242;50.00000;100.00000;3.05528;1
 33.47700;  0.05000;       0.19987;50.00000;100.00000;3.05529;1
 33.47700;  0.06667;       0.19735;50.00000;100.00000;3.05529;1
 33.48000;  0.08333;       0.19487;50.00000;100.00000;3.05529;1
 33.48000;  0.10000;       0.19242;50.00000;100.00000;3.05529;1
 33.48200;  0.11667;       0.19002;50.00000;100.00000;3.05529;1
 33.48200;  0.13333;       0.18764;50.00000;100.00000;3.05529;1
 33.48500;  0.15000;       0.18530;50.00000;100.00000;3.05530;1
 33.48700;  0.16667;       0.18296;50.00000;100.00000;3.05530;1
 33.48900;  0.18333;       0.18065;50.00000;100.00000;3.05530;1
 33.49100;  0.20000;       0.17838;50.00000;100.00000;3.05531;1
 33.49000;  0.21667;       0.17615;50.00000;100.00000;3.05530;1
 33.49300;  0.23333;       0.17393;50.00000;100.00000;3.05531;1
 33.49400;  0.25000;       0.17179;50.00000;100.00000;3.05531;1
 33.49600;  0.26667;       0.16965;50.00000;100.00000;3.05531;1
 33.49800;  0.28333;       0.16755;50.00000;100.00000;3.05531;1
 33.49900;  0.30000;       0.16545;50.00000;100.00000;3.05532;1
 33.50100;  0.31667;       0.16340;50.00000;100.00000;3.05532;1
 33.50200;  0.33333;       0.16137;50.00000;100.00000;3.05532;1
 33.50300;  0.35000;       0.15933;50.00000;100.00000;3.05532;1
 33.50400;  0.36667;       0.15738;50.00000;100.00000;3.05532;1
 33.50500;  0.38333;       0.15543;50.00000;100.00000;3.05532;1
 33.50800;  0.40000;       0.15349;50.00000;100.00000;3.05533;1
 33.50900;  0.41667;       0.15156;50.00000;100.00000;3.05533;1
 33.51000;  0.43333;       0.14970;50.00000;100.00000;3.05533;1
 33.51200;  0.45000;       0.14781;50.00000;100.00000;3.05533;1
 33.51300;  0.46667;       0.14598;50.00000;100.00000;3.05534;1
 33.51400;  0.48333;       0.14420;50.00000;100.00000;3.05534;1
 33.51500;  0.50000;       0.14241;50.00000;100.00000;3.05534;1
 33.51600;  0.51667;       0.14064;50.00000;100.00000;3.05534;1
 33.51900;  0.53333;       0.13893;50.00000;100.00000;3.05534;1
 33.52000;  0.55000;       0.13721;50.00000;100.00000;3.05534;1
 33.52100;  0.56667;       0.13552;50.00000;100.00000;3.05535;1
 33.52200;  0.58333;       0.13385;50.00000;100.00000;3.05535;1
 33.52200;  0.60000;       0.13218;50.00000;100.00000;3.05535;1
 33.52600;  0.61667;       0.13055;50.00000;100.00000;3.05535;1
 33.52600;  0.63333;       0.12893;50.00000;100.00000;3.05535;1
 33.52600;  0.65000;       0.12735;50.00000;100.00000;3.05535;1
 33.52900;  0.66667;       0.12577;50.00000;100.00000;3.05536;1
 33.53000;  0.68333;       0.12420;50.00000;100.00000;3.05536;1
 33.53000;  0.70000;       0.12270;50.00000;100.00000;3.05536;1
 33.53000;  0.71667;       0.12116;50.00000;100.00000;3.05536;1
 33.53000;  0.73333;       0.11969;50.00000;100.00000;3.05536;1
 33.53200;  0.75000;       0.11820;50.00000;100.00000;3.05536;1
 33.53400;  0.76667;       0.11677;50.00000;100.00000;3.05536;1
 33.53500;  0.78333;       0.11533;50.00000;100.00000;3.05537;1
 33.53700;  0.80000;       0.11390;50.00000;100.00000;3.05537;1
 33.53700;  0.81667;       0.11250;50.00000;100.00000;3.05537;1
 33.53600;  0.83333;       0.11114;50.00000;100.00000;3.05537;1
 33.53800;  0.85000;       0.10974;50.00000;100.00000;3.05537;1
 33.53700;  0.86667;       0.10841;50.00000;100.00000;3.05537;1
 33.54000;  0.88333;       0.10709;50.00000;100.00000;3.05537;1
 33.54000;  0.90000;       0.10574;50.00000;100.00000;3.05537;1
 33.54300;  0.91667;       0.10443;50.00000;100.00000;3.05538;1
 33.54300;  0.93333;       0.10319;50.00000;100.00000;3.05538;1
 33.54400;  0.95000;       0.10191;50.00000;100.00000;3.05538;1
 33.54400;  0.96667;       0.10066;50.00000;100.00000;3.05538;1
 33.54500;  0.98333; 9.940985e-002;50.00000;100.00000;3.05538;1
 33.54700;  1.00000; 9.817105e-002;50.00000;100.00000;3.05538;1
 33.54600;  1.01667; 9.695218e-002;50.00000;100.00000;3.05538;1
 33.54800;  1.03333; 9.577250e-002;50.00000;100.00000;3.05538;1
 33.54900;  1.05000; 9.456662e-002;50.00000;100.00000;3.05538;1
 33.54900;  1.06667; 9.339367e-002;50.00000;100.00000;3.05538;1
 33.55000;  1.08333; 9.221408e-002;50.00000;100.00000;3.05539;1
 33.55200;  1.10000; 9.106726e-002;50.00000;100.00000;3.05539;1
 33.55200;  1.11667; 8.987460e-002;50.00000;100.00000;3.05539;1
 33.55400;  1.13333; 8.868837e-002;50.00000;100.00000;3.05539;1
 33.55700;  1.15000; 8.753492e-002;50.00000;100.00000;3.05540;1
 33.55900;  1.16667; 8.638155e-002;50.00000;100.00000;3.05540;1
 33.56100;  1.18333; 8.521832e-002;50.00000;100.00000;3.05540;1
 33.56600;  1.20000; 8.404503e-002;50.00000;100.00000;3.05541;1
 33.57000;  1.21667; 8.286851e-002;50.00000;100.00000;3.05541;1
 33.57300;  1.23333; 8.170193e-002;50.00000;100.00000;3.05542;1
 33.57800;  1.25000; 8.050237e-002;50.00000;100.00000;3.05542;1
 33.58500;  1.26667; 7.932896e-002;50.00000;100.00000;3.05543;1
 33.59200;  1.28333; 7.814569e-002;50.00000;100.00000;3.05544;1
 33.59800;  1.30000; 7.692308e-002;50.00000;100.00000;3.05545;1
 33.60600;  1.31667; 7.571677e-002;50.00000;100.00000;3.05546;1
 33.61600;  1.33333; 7.451361e-002;50.00000;100.00000;3.05548;1
 33.62800;  1.35000; 7.325449e-002;50.00000;100.00000;3.05549;1
 33.63600;  1.36667; 7.200221e-002;50.00000;100.00000;3.05550;1
 33.64900;  1.38333; 7.076932e-002;50.00000;100.00000;3.05552;1
 33.66200;  1.40000; 6.950032e-002;50.00000;100.00000;3.05554;1
 33.67700;  1.41667; 6.822791e-002;50.00000;100.00000;3.05556;1
 33.69400;  1.43333; 6.692583e-002;50.00000;100.00000;3.05558;1
 33.71100;  1.45000; 6.564019e-002;50.00000;100.00000;3.05561;1
 33.73000;  1.46667; 6.437745e-002;50.00000;100.00000;3.05563;1
 33.75000;  1.48333; 6.308510e-002;50.00000;100.00000;3.05566;1
 33.77200;  1.50000; 6.175979e-002;50.00000;100.00000;3.05569;1
 33.79400;  1.51667; 6.044438e-002;50.00000;100.00000;3.05572;1
 33.82100;  1.53333; 5.914511e-002;50.00000;100.00000;3.05576;1
 33.84700;  1.55000; 5.785908e-002;50.00000;100.00000;3.05579;1
 33.87700;  1.56667; 5.658269e-002;50.00000;100.00000;3.05583;1
 33.90600;  1.58333; 5.531298e-002;50.00000;100.00000;3.05587;1
 33.93800;  1.60000; 5.405626e-002;50.00000;100.00000;3.05591;1
 33.97200;  1.61667; 5.282575e-002;50.00000;100.00000;3.05596;1
 34.00700;  1.63333; 5.164120e-002;50.00000;100.00000;3.05601;1
 34.04400;  1.65000; 5.048614e-002;50.00000;100.00000;3.05606;1
 34.08100;  1.66667; 4.932128e-002;50.00000;100.00000;3.05611;1
 34.12200;  1.68333; 4.822192e-002;50.00000;100.00000;3.05616;1
 34.16400;  1.70000; 4.714883e-002;50.00000;100.00000;3.05622;1
 34.20800;  1.71667; 4.614465e-002;50.00000;100.00000;3.05628;1
 34.25200;  1.73333; 4.515693e-002;50.00000;100.00000;3.05634;1
 34.29900;  1.75000; 4.422821e-002;50.00000;100.00000;3.05640;1
 34.34600;  1.76667; 4.334880e-002;50.00000;100.00000;3.05647;1
 34.39600;  1.78333; 4.253496e-002;50.00000;100.00000;3.05653;1
 34.44800;  1.80000; 4.174404e-002;50.00000;100.00000;3.05660;1
 34.50100;  1.81667; 4.104506e-002;50.00000;100.00000;3.05667;1
 34.55300;  1.83333; 4.040529e-002;50.00000;100.00000;3.05674;1
 34.60800;  1.85000; 3.981793e-002;50.00000;100.00000;3.05682;1
 34.66600;  1.86667; 3.930270e-002;50.00000;100.00000;3.05690;1
 34.72200;  1.88333; 3.884342e-002;50.00000;100.00000;3.05697;1
 34.78100;  1.90000; 3.843984e-002;50.00000;100.00000;3.05705;1
 34.84300;  1.91667; 3.812480e-002;50.00000;100.00000;3.05713;1
 34.90400;  1.93333; 3.791490e-002;50.00000;100.00000;3.05721;1
 34.96600;  1.95000; 3.778376e-002;50.00000;100.00000;3.05730;1
 35.03300;  1.96667; 3.768521e-002;50.00000;100.00000;3.05739;1
 35.09800;  1.98333; 3.761961e-002;50.00000;100.00000;3.05747;1
 35.16300;  2.00000; 3.762297e-002;50.00000;100.00000;3.05756;1
 35.23200;  2.01667; 3.773119e-002;50.00000;100.00000;3.05765;1
 35.30000;  2.03333; 3.791823e-002;50.00000;100.00000;3.05774;1
 35.37000;  2.05000; 3.817740e-002;50.00000;100.00000;3.05783;1
 35.44000;  2.06667; 3.849236e-002;50.00000;100.00000;3.05792;1
 35.51200;  2.08333; 3.887615e-002;50.00000;100.00000;3.05802;1
 35.58500;  2.10000; 3.934849e-002;50.00000;100.00000;3.05812;1
 35.65900;  2.11667; 3.984701e-002;50.00000;100.00000;3.05821;1
 35.73500;  2.13333; 4.047014e-002;50.00000;100.00000;3.05831;1
 35.81100;  2.15000; 4.113261e-002;50.00000;100.00000;3.05841;1
 35.88600;  2.16667; 4.186402e-002;50.00000;100.00000;3.05851;1
 35.96300;  2.18333; 4.264780e-002;50.00000;100.00000;3.05861;1
 36.04100;  2.20000; 4.348727e-002;50.00000;100.00000;3.05871;1
 36.12000;  2.21667; 4.441196e-002;50.00000;100.00000;3.05882;1
 36.20000;  2.23333; 4.537264e-002;50.00000;100.00000;3.05892;1
 36.28100;  2.25000; 4.640868e-002;50.00000;100.00000;3.05903;1
 36.36100;  2.26667; 4.749722e-002;50.00000;100.00000;3.05913;1
 36.44500;  2.28333; 4.861827e-002;50.00000;100.00000;3.05924;1
 36.52600;  2.30000; 4.982802e-002;50.00000;100.00000;3.05934;1
 36.61100;  2.31667; 5.104074e-002;50.00000;100.00000;3.05945;1
 36.69500;  2.33333; 5.236827e-002;50.00000;100.00000;3.05956;1
 36.78100;  2.35000; 5.370217e-002;50.00000;100.00000;3.05967;1
 36.86700;  2.36667; 5.505565e-002;50.00000;100.00000;3.05978;1
 36.95300;  2.38333; 5.652715e-002;50.00000;100.00000;3.05989;1
 37.03800;  2.40000; 5.797563e-002;50.00000;100.00000;3.06000;1
 37.12600;  2.41667; 5.954850e-002;50.00000;100.00000;3.06011;1
 37.21400;  2.43333; 6.108518e-002;50.00000;100.00000;3.06023;1
 37.30300;  2.45000; 6.268402e-002;50.00000;100.00000;3.06034;1
 37.39100;  2.46667; 6.433528e-002;50.00000;100.00000;3.06045;1
 37.48200;  2.48333; 6.598952e-002;50.00000;100.00000;3.06057;1
 37.57000;  2.50000; 6.771927e-002;50.00000;100.00000;3.06068;1
 37.66200;  2.51667; 6.944864e-002;50.00000;100.00000;3.06079;1
 37.75200;  2.53333; 7.119113e-002;50.00000;100.00000;3.06091;1
 37.84500;  2.55000; 7.304154e-002;50.00000;100.00000;3.06102;1
 37.93700;  2.56667; 7.481644e-002;50.00000;100.00000;3.06114;1
 38.03000;  2.58333; 7.668625e-002;50.00000;100.00000;3.06126;1
 38.12300;  2.60000; 7.854608e-002;50.00000;100.00000;3.06137;1
 38.21700;  2.61667; 8.046474e-002;50.00000;100.00000;3.06149;1
 38.31100;  2.63333; 8.238654e-002;50.00000;100.00000;3.06161;1
 38.40600;  2.65000; 8.436058e-002;50.00000;100.00000;3.06173;1
 38.50100;  2.66667; 8.635743e-002;50.00000;100.00000;3.06185;1
 38.59600;  2.68333; 8.833118e-002;50.00000;100.00000;3.06196;1
 38.69200;  2.70000; 9.032111e-002;50.00000;100.00000;3.06208;1
 38.78700;  2.71667; 9.233063e-002;50.00000;100.00000;3.06220;1
 38.88600;  2.73333; 9.439872e-002;50.00000;100.00000;3.06232;1
 38.98100;  2.75000; 9.646367e-002;50.00000;100.00000;3.06244;1
 39.07800;  2.76667; 9.851849e-002;50.00000;100.00000;3.06256;1
 39.17500;  2.78333;       0.10057;50.00000;100.00000;3.06268;1
 39.27300;  2.80000;       0.10269;50.00000;100.00000;3.06280;1
 39.37100;  2.81667;       0.10478;50.00000;100.00000;3.06292;1
 39.47000;  2.83333;       0.10689;50.00000;100.00000;3.06304;1
 39.56900;  2.85000;       0.10900;50.00000;100.00000;3.06316;1
 39.66800;  2.86667;       0.11113;50.00000;100.00000;3.06328;1
 39.76800;  2.88333;       0.11328;50.00000;100.00000;3.06340;1
 39.86800;  2.90000;       0.11542;50.00000;100.00000;3.06352;1
 39.96900;  2.91667;       0.11757;50.00000;100.00000;3.06364;1
 40.06800;  2.93333;       0.11972;50.00000;100.00000;3.06376;1
 40.16900;  2.95000;       0.12188;50.00000;100.00000;3.06388;1
 40.27200;  2.96667;       0.12402;50.00000;100.00000;3.06401;1
 40.37100;  2.98333;       0.12618;50.00000;100.00000;3.06412;1
 40.47400;  3.00000;       0.12835;50.00000;100.00000;3.06425;1
 40.57500;  3.01667;       0.13051;50.00000;100.00000;3.06437;1
 40.67900;  3.03333;       0.13268;50.00000;100.00000;3.06449;1
 40.78000;  3.05000;       0.13485;50.00000;100.00000;3.06461;1
 40.88300;  3.06667;       0.13702;50.00000;100.00000;3.06473;1
 40.98600;  3.08333;       0.13915;50.00000;100.00000;3.06485;1
 41.08800;  3.10000;       0.14134;50.00000;100.00000;3.06497;1
 41.19300;  3.11667;       0.14349;50.00000;100.00000;3.06510;1
 41.29600;  3.13333;       0.14564;50.00000;100.00000;3.06522;1
 41.40000;  3.15000;       0.14779;50.00000;100.00000;3.06534;1
 41.50400;  3.16667;       0.14995;50.00000;100.00000;3.06546;1
 41.61000;  3.18333;       0.15211;50.00000;100.00000;3.06559;1
 41.71500;  3.20000;       0.15423;50.00000;100.00000;3.06571;1
 41.81800;  3.21667;       0.15636;50.00000;100.00000;3.06583;1
 41.92300;  3.23333;       0.15850;50.00000;100.00000;3.06595;1
 42.02900;  3.25000;       0.16061;50.00000;100.00000;3.06607;1
 42.13400;  3.26667;       0.16274;50.00000;100.00000;3.06619;1
 42.24000;  3.28333;       0.16485;50.00000;100.00000;3.06631;1
 42.34600;  3.30000;       0.16694;50.00000;100.00000;3.06643;1
 42.45100;  3.31667;       0.16904;50.00000;100.00000;3.06655;1
 42.55800;  3.33333;       0.17112;50.00000;100.00000;3.06668;1
 42.66200;  3.35000;       0.17317;50.00000;100.00000;3.06679;1
 42.77000;  3.36667;       0.17525;50.00000;100.00000;3.06692;1
 42.87700;  3.38333;       0.17730;50.00000;100.00000;3.06704;1
 42.98400;  3.40000;       0.17937;50.00000;100.00000;3.06716;1
 43.09200;  3.41667;       0.18141;50.00000;100.00000;3.06728;1
 43.19900;  3.43333;       0.18344;50.00000;100.00000;3.06740;1
 43.30600;  3.45000;       0.18547;50.00000;100.00000;3.06752;1
 43.41300;  3.46667;       0.18751;50.00000;100.00000;3.06764;1
 43.52200;  3.48333;       0.18949;50.00000;100.00000;3.06776;1
 43.63000;  3.50000;       0.19149;50.00000;100.00000;3.06788;1
 43.73700;  3.51667;       0.19345;50.00000;100.00000;3.06800;1
 43.84600;  3.53333;       0.19543;50.00000;100.00000;3.06812;1
 43.95500;  3.55000;       0.19740;50.00000;100.00000;3.06824;1
 44.06300;  3.56667;       0.19937;50.00000;100.00000;3.06836;1
 44.07400;  3.57000;       0.19937;50.00000;100.00000;3.06837;1
 44.19200;  3.58667;       0.20172;50.00000;100.00000;3.06850;2
 44.30100;  3.60333;       0.20362;50.00000;100.00000;3.06862;2
 44.40900;  3.62000;       0.20555;50.00000;100.00000;3.06874;2
 44.51900;  3.63667;       0.20749;50.00000;100.00000;3.06886;2
 44.62600;  3.65333;       0.20952;50.00000;100.00000;3.06898;2
 44.72900;  3.67000;       0.21155;50.00000;100.00000;3.06909;2
 44.83400;  3.68667;       0.21371;50.00000;100.00000;3.06920;2
 44.93600;  3.70333;       0.21587;50.00000;100.00000;3.06931;2
 45.03700;  3.72000;       0.21814;50.00000;100.00000;3.06942;2
 45.13600;  3.73667;       0.22044;50.00000;100.00000;3.06953;2
 45.23200;  3.75333;       0.22283;50.00000;100.00000;3.06963;2
 45.32700;  3.77000;       0.22522;50.00000;100.00000;3.06973;2
 45.41800;  3.78667;       0.22767;50.00000;100.00000;3.06983;2
 45.50900;  3.80333;       0.23013;50.00000;100.00000;3.06993;2
 45.59800;  3.82000;       0.23258;50.00000;100.00000;3.07002;2
 45.68400;  3.83667;       0.23507;50.00000;100.00000;3.07011;2
 45.77000;  3.85333;       0.23757;50.00000;100.00000;3.07020;2
 45.85400;  3.87000;       0.24002;50.00000;100.00000;3.07029;2
 45.93300;  3.88667;       0.24246;50.00000;100.00000;3.07038;2
 46.01300;  3.90333;       0.24490;50.00000;100.00000;3.07046;2
 46.09100;  3.92000;       0.24728;50.00000;100.00000;3.07054;2
 46.16600;  3.93667;       0.24961;50.00000;100.00000;3.07062;2
 46.24000;  3.95333;       0.25191;50.00000;100.00000;3.07070;2
 46.31400;  3.97000;       0.25414;50.00000;100.00000;3.07078;2
 46.38400;  3.98667;       0.25634;50.00000;100.00000;3.07085;2
 46.45400;  4.00333;       0.25847;50.00000;100.00000;3.07092;2
 46.52200;  4.02000;       0.26051;50.00000;100.00000;3.07099;2
 46.58900;  4.03667;       0.26253;50.00000;100.00000;3.07106;2
 46.65200;  4.05333;       0.26444;50.00000;100.00000;3.07113;2
 46.71900;  4.07000;       0.26630;50.00000;100.00000;3.07120;2
 46.77800;  4.08667;       0.26803;50.00000;100.00000;3.07126;2
 46.84000;  4.10333;       0.26973;50.00000;100.00000;3.07132;2
 46.90100;  4.12000;       0.27133;50.00000;100.00000;3.07138;2
 46.95800;  4.13667;       0.27282;50.00000;100.00000;3.07144;2
 47.01500;  4.15333;       0.27424;50.00000;100.00000;3.07150;2
 47.07200;  4.17000;       0.27560;50.00000;100.00000;3.07156;2
 47.12600;  4.18667;       0.27685;50.00000;100.00000;3.07162;2
 47.17800;  4.20333;       0.27801;50.00000;100.00000;3.07167;2
 47.23000;  4.22000;       0.27912;50.00000;100.00000;3.07172;2
 47.28100;  4.23667;       0.28013;50.00000;100.00000;3.07177;2
 47.33300;  4.25333;       0.28102;50.00000;100.00000;3.07183;2
 47.38100;  4.27000;       0.28188;50.00000;100.00000;3.07188;2
 47.43000;  4.28667;       0.28261;50.00000;100.00000;3.07193;2
 47.47800;  4.30333;       0.28327;50.00000;100.00000;3.07197;2
 47.52400;  4.32000;       0.28386;50.00000;100.00000;3.07202;2
 47.56700;  4.33667;       0.28438;50.00000;100.00000;3.07206;2
 47.61200;  4.35333;       0.28478;50.00000;100.00000;3.07211;2
 47.65700;  4.37000;       0.28511;50.00000;100.00000;3.07216;2
 47.69700;  4.38667;       0.28537;50.00000;100.00000;3.07220;2
 47.74000;  4.40333;       0.28556;50.00000;100.00000;3.07224;2
 47.77900;  4.42000;       0.28569;50.00000;100.00000;3.07228;2
 47.81900;  4.43667;       0.28573;50.00000;100.00000;3.07232;2
 47.85900;  4.45333;       0.28572;50.00000;100.00000;3.07236;2
 47.89800;  4.47000;       0.28563;50.00000;100.00000;3.07240;2
 47.93500;  4.48667;       0.28546;50.00000;100.00000;3.07243;2
 47.97200;  4.50333;       0.28524;50.00000;100.00000;3.07247;2
 48.00700;  4.52000;       0.28494;50.00000;100.00000;3.07251;2
 48.04200;  4.53667;       0.28458;50.00000;100.00000;3.07254;2
 48.07700;  4.55333;       0.28417;50.00000;100.00000;3.07258;2
 48.10900;  4.57000;       0.28368;50.00000;100.00000;3.07261;2
 48.14300;  4.58667;       0.28315;50.00000;100.00000;3.07264;2
 48.17600;  4.60333;       0.28256;50.00000;100.00000;3.07268;2
 48.20900;  4.62000;       0.28191;50.00000;100.00000;3.07271;2
 48.23900;  4.63667;       0.28120;50.00000;100.00000;3.07274;2
 48.27000;  4.65333;       0.28047;50.00000;100.00000;3.07277;2
 48.29800;  4.67000;       0.27965;50.00000;100.00000;3.07280;2
 48.32800;  4.68667;       0.27883;50.00000;100.00000;3.07283;2
 48.35800;  4.70333;       0.27795;50.00000;100.00000;3.07286;2
 48.38600;  4.72000;       0.27701;50.00000;100.00000;3.07288;2
 48.41400;  4.73667;       0.27602;50.00000;100.00000;3.07291;2
 48.44100;  4.75333;       0.27504;50.00000;100.00000;3.07294;2
 48.46800;  4.77000;       0.27395;50.00000;100.00000;3.07297;2
 48.49400;  4.78667;       0.27288;50.00000;100.00000;3.07299;2
 48.52000;  4.80333;       0.27175;50.00000;100.00000;3.07302;2
 48.54500;  4.82000;       0.27058;50.00000;100.00000;3.07304;2
 48.56900;  4.83667;       0.26939;50.00000;100.00000;3.07307;2
 48.59400;  4.85333;       0.26819;50.00000;100.00000;3.07309;2
 48.61800;  4.87000;       0.26690;50.00000;100.00000;3.07311;2
 48.64200;  4.88667;       0.26561;50.00000;100.00000;3.07314;2
 48.66500;  4.90333;       0.26431;50.00000;100.00000;3.07316;2
 48.68600;  4.92000;       0.26297;50.00000;100.00000;3.07318;2
 48.70900;  4.93667;       0.26158;50.00000;100.00000;3.07320;2
 48.73100;  4.95333;       0.26018;50.00000;100.00000;3.07322;2
 48.75200;  4.97000;       0.25879;50.00000;100.00000;3.07325;2
 48.77200;  4.98667;       0.25735;50.00000;100.00000;3.07326;2
 48.79200;  5.00333;       0.25590;50.00000;100.00000;3.07328;2
 48.81200;  5.02000;       0.25441;50.00000;100.00000;3.07330;2
 48.83200;  5.03667;       0.25293;50.00000;100.00000;3.07332;2
 48.84900;  5.05333;       0.25144;50.00000;100.00000;3.07334;2
 48.86900;  5.07000;       0.24989;50.00000;100.00000;3.07336;2
 48.88900;  5.08667;       0.24835;50.00000;100.00000;3.07338;2
 48.90700;  5.10333;       0.24678;50.00000;100.00000;3.07340;2
 48.92600;  5.12000;       0.24519;50.00000;100.00000;3.07342;2
 48.94400;  5.13667;       0.24362;50.00000;100.00000;3.07343;2
 48.96000;  5.15333;       0.24202;50.00000;100.00000;3.07345;2
 48.97800;  5.17000;       0.24044;50.00000;100.00000;3.07347;2
 48.99400;  5.18667;       0.23880;50.00000;100.00000;3.07348;2
 49.01000;  5.20333;       0.23719;50.00000;100.00000;3.07350;2
 49.02600;  5.22000;       0.23554;50.00000;100.00000;3.07351;2
 49.04200;  5.23667;       0.23390;50.00000;100.00000;3.07353;2
 49.05900;  5.25333;       0.23227;50.00000;100.00000;3.07355;2
 49.07500;  5.27000;       0.23061;50.00000;100.00000;3.07356;2
 49.08900;  5.28667;       0.22894;50.00000;100.00000;3.07357;2
 49.10500;  5.30333;       0.22729;50.00000;100.00000;3.07359;2
 49.11800;  5.32000;       0.22562;50.00000;100.00000;3.07360;2
 49.13300;  5.33667;       0.22395;50.00000;100.00000;3.07362;2
 49.14700;  5.35333;       0.22227;50.00000;100.00000;3.07363;2
 49.16100;  5.37000;       0.22056;50.00000;100.00000;3.07364;2
 49.17500;  5.38667;       0.21890;50.00000;100.00000;3.07366;2
 49.18800;  5.40333;       0.21721;50.00000;100.00000;3.07367;2
 49.20100;  5.42000;       0.21553;50.00000;100.00000;3.07368;2
 49.21500;  5.43667;       0.21387;50.00000;100.00000;3.07370;2
 49.22700;  5.45333;       0.21219;50.00000;100.00000;3.07371;2
 49.23900;  5.47000;       0.21050;50.00000;100.00000;3.07372;2
 49.25300;  5.48667;       0.20882;50.00000;100.00000;3.07373;2
 49.26500;  5.50333;       0.20714;50.00000;100.00000;3.07375;2
 49.27600;  5.52000;       0.20548;50.00000;100.00000;3.07376;2
 49.28800;  5.53667;       0.20381;50.00000;100.00000;3.07377;2
 49.29900;  5.55333;       0.20213;50.00000;100.00000;3.07378;2
 49.31100;  5.57000;       0.20046;50.00000;100.00000;3.07379;2
 49.32200;  5.58667;       0.19880;50.00000;100.00000;3.07380;2
 49.33200;  5.60333;       0.19713;50.00000;100.00000;3.07381;2
 49.34400;  5.62000;       0.19549;50.00000;100.00000;3.07382;2
 49.35600;  5.63667;       0.19380;50.00000;100.00000;3.07383;2
 49.36400;  5.65333;       0.19219;50.00000;100.00000;3.07384;2
 49.37500;  5.67000;       0.19056;50.00000;100.00000;3.07385;2
 49.38500;  5.68667;       0.18891;50.00000;100.00000;3.07386;2
 49.39400;  5.70333;       0.18728;50.00000;100.00000;3.07387;2
 49.40400;  5.72000;       0.18564;50.00000;100.00000;3.07388;2
 49.41500;  5.73667;       0.18403;50.00000;100.00000;3.07389;2
 49.42400;  5.75333;       0.18243;50.00000;100.00000;3.07390;2
 49.43300;  5.77000;       0.18081;50.00000;100.00000;3.07391;2
 49.44200;  5.78667;       0.17920;50.00000;100.00000;3.07392;2
 49.45100;  5.80333;       0.17761;50.00000;100.00000;3.07393;2
 49.45800;  5.82000;       0.17604;50.00000;100.00000;3.07393;2
 49.46900;  5.83667;       0.17445;50.00000;100.00000;3.07394;2
 49.47700;  5.85333;       0.17290;50.00000;100.00000;3.07395;2
 49.48600;  5.87000;       0.17133;50.00000;100.00000;3.07396;2
 49.49400;  5.88667;       0.16976;50.00000;100.00000;3.07397;2
 49.50200;  5.90333;       0.16822;50.00000;100.00000;3.07397;2
 49.51000;  5.92000;       0.16670;50.00000;100.00000;3.07398;2
 49.51800;  5.93667;       0.16516;50.00000;100.00000;3.07399;2
 49.52500;  5.95333;       0.16366;50.00000;100.00000;3.07400;2
 49.53200;  5.97000;       0.16216;50.00000;100.00000;3.07400;2
 49.54000;  5.98667;       0.16063;50.00000;100.00000;3.07401;2
 49.54700;  6.00333;       0.15916;50.00000;100.00000;3.07402;2
 49.55400;  6.02000;       0.15767;50.00000;100.00000;3.07402;2
 49.56300;  6.03667;       0.15616;50.00000;100.00000;3.07403;2
 49.56900;  6.05333;       0.15470;50.00000;100.00000;3.07404;2
 49.57600;  6.07000;       0.15324;50.00000;100.00000;3.07405;2
 49.58300;  6.08667;       0.15181;50.00000;100.00000;3.07405;2
 49.59000;  6.10333;       0.15037;50.00000;100.00000;3.07406;2
 49.59800;  6.12000;       0.14892;50.00000;100.00000;3.07407;2
